1013,"Attila ","út",,2,,22,,"I."
1028,"Attila ","utca",,0,,0,,"II."
1039,"Attila ","utca",,0,,0,,"III."
1047,"Attila ","utca",,0,,0,,"IV."
1152,"Attila ","utca",,0,,0,,"XV."
1162,"Attila ","utca",,0,,0,,"XVI."
1183,"Attila ","utca",,0,,0,,"XVIII."
1191,"Attila ","utca",,0,,0,,"XIX."
1201,"Attila ","utca",,0,,0,,"XX."
1222,"Attila ","utca",,0,,0,,"XXII."
1013,"Attila     ","köz",,0,,0,,"I."
1045,"Aulich ","utca",,0,,0,,"IV."
1054,"Aulich ","utca",,0,,0,,"V."
1161,"Aulich ","utca",,1,,23,,"XVI."
1161,"Aulich ","utca",,2,,20,,"XVI."
1162,"Aulich ","utca",,-3,,0,,"XVI."
1193,"Aulich ","utca",,0,,0,,"XIX."
1202,"Aulich ","utca",,0,,0,,"XX."
1154,"Aulich Lajos ","utca",,0,,0,,"XV."
1161,"Aurél ","utca",,0,,0,,"XVI."
1084,"Auróra ","utca",,0,,0,,"VIII."
1016,"Avar ","utca",,-2,,0,,"I."
1118,"Avar ","utca",,31,,31,,"XI."
1123,"Avar ","utca",,1,,29,,"XII."
1183,"Avar ","utca",,0,,0,,"XVIII."
1222,"Avar ","utca",,0,,0,,"XXII."
1162,"Avarszállás ","utca",,0,,0,,"XVI."
1164,"Avas ","utca",,0,,0,,"XVI."
1026,"Avedik ","utca",,0,,0,,"II."
1025,"Baba ","utca",,0,,0,,"II."
1201,"Baba ","utca",,-2,,0,,"XX."
1201,"Baba ","utca",,1,,69,,"XX."
1204,"Baba ","utca",,71,,0,,"XX."
1182,"Babarc ","tér",,0,,0,,"XVIII."
1223,"Babarózsa","köz",,0,,0,,"XXII."
1131,"Babér ","utca",,0,,0,,"XIII."
1222,"Babér     ","köz",,0,,0,,"XXII."
1183,"Babits Mihály ","utca",,0,,0,,"XVIII."
1014,"Babits Mihály     ","sétány",,0,,0,,"I."
1163,"Bábos ","utca",,0,,0,,"XVI."
1173,"Babvirág ","utca",,0,,0,,"XVII."
1161,"Bács ","utca",,0,,0,,"XVI."
1119,"Bácsalmás ","utca",,0,,0,,"XI."
1153,"Bácska ","utca",,0,,0,,"XV."
1202,"Bácska ","tér",,0,,0,,"XX."
1202,"Bácska ","utca",,0,,0,,"XX."
1145,"Bácskai ","utca",,0,,0,,"XIV."
1165,"Bácskai ","utca",,0,,0,,"XVI."
1084,"Bacsó Béla","utca",,0,,0,,"VIII."
1029,"Badacsony ","utca",,0,,0,,"II."
1222,"Badacsony ","utca",,0,,0,,"XXII."
